Date,HML,HML_rec,RMW,RMW_rec,Mom,Mom_rec
2013-12,-0.0007000000000000001,-0.0006499999999999978,0.0087,0.0087,0.0163,0.01625
2014-01,-0.008199999999999999,-0.008199999999999997,0.0148,0.014799999999999999,-0.024399999999999998,-0.024349999999999997
2014-02,0.0079,0.0079,0.0068000000000000005,0.0068000000000000005,-0.0275,-0.02745
2014-03,0.0096,0.0095,-0.013000000000000001,-0.0129,-0.0301,-0.03
2014-04,0.0027,0.002700000000000001,0.0208,0.0208,-0.0242,-0.024149999999999998
2014-05,-0.0129,-0.01285,0.003,0.002999999999999999,-0.004,-0.004049999999999998
2014-06,-0.0006,-0.0005500000000000088,-0.005600000000000001,-0.005499999999999991,0.0013,0.0013000000000000095
2014-07,-0.0025,-0.0025000000000000005,0.0155,0.0155,0.0395,0.03935
2014-08,0.0086,0.008550000000000002,-0.005,-0.005000000000000001,0.018799999999999997,0.018749999999999996
2014-09,-0.003,-0.0030500000000000006,0.0,0.0,-0.0040999999999999995,-0.0040999999999999995
2014-10,-0.001,-0.0010000000000000009,0.0028000000000000004,0.002800000000000004,0.0070999999999999995,0.007100000000000002
2014-11,-0.0045000000000000005,-0.0045000000000000005,-0.0060999999999999995,-0.006,-0.0104,-0.0104
2014-12,0.018600000000000002,0.0186,-0.0027,-0.0026499999999999996,0.0116,0.0116
2015-01,-0.0023,-0.002250000000000002,0.029500000000000002,0.0295,0.042199999999999994,0.042100000000000005
2015-02,0.0195,0.019549999999999998,-0.016399999999999998,-0.016399999999999998,-0.0362,-0.036199999999999996
2015-03,-0.031200000000000002,-0.031200000000000006,0.0175,0.01745,0.006999999999999999,0.006999999999999999
2015-04,0.0323,0.032249999999999994,-0.015600000000000001,-0.0156,-0.027000000000000003,-0.026999999999999996
2015-05,0.0123,0.012250000000000002,-0.009399999999999999,-0.009449999999999998,-0.006500000000000001,-0.00645
2015-06,-0.022400000000000003,-0.02235,0.021,0.020900000000000002,0.016200000000000003,0.0162
2015-07,-0.0154,-0.015349999999999999,0.0235,0.0234,0.0059,0.0058000000000000005
2015-08,0.016399999999999998,0.01639999999999999,-0.011899999999999999,-0.011950000000000002,-0.0073,-0.007300000000000001
2015-09,0.0134,0.013400000000000002,-0.0002,-0.00014999999999999736,0.0085,0.008550000000000009
2015-10,0.0088,0.00885000000000001,0.0007000000000000001,0.0006499999999999978,-0.0342,-0.03415
2015-11,-0.0248,-0.02475,0.0174,0.01745,0.0068000000000000005,0.00685
2015-12,-0.005699999999999999,-0.00575,0.0079,0.0079,0.0239,0.02385
2016-01,-0.0127,-0.012699999999999989,0.0279,0.027899999999999987,0.0202,0.02015
2016-02,-0.0495,-0.04945000000000001,0.0091,0.0091,0.005600000000000001,0.0056500000000000005
2016-03,-0.0297,-0.02975,0.0039000000000000003,0.0039000000000000146,0.0032,0.0031999999999999806
2016-04,-0.0023,-0.0022000000000000006,-0.0165,-0.016549999999999995,-0.0053,-0.005300000000000006
2016-05,-0.008100000000000001,-0.008050000000000002,-0.0021,-0.0020499999999999997,0.013999999999999999,0.013850000000000001
2016-06,-0.0355,-0.035500000000000004,0.0219,0.02195,0.08439999999999999,0.08424999999999999
2016-07,0.0644,0.0644,-0.028900000000000002,-0.02895000000000001,-0.08259999999999999,-0.0826
2016-08,0.046,0.04595,-0.0054,-0.005400000000000002,-0.085,-0.08495
2016-09,-0.0351,-0.035100000000000006,0.009899999999999999,0.009850000000000005,0.0407,0.04065
2016-10,0.0358,0.03585000000000001,-0.0042,-0.004200000000000002,-0.0395,-0.039400000000000004
2016-11,0.06309999999999999,0.06305,-0.0256,-0.025599999999999998,-0.0702,-0.07014999999999999
2016-12,0.0134,0.013400000000000002,0.0048,0.004849999999999998,-0.022099999999999998,-0.0221
2017-01,-0.0053,-0.0053500000000000075,-0.0034000000000000002,-0.003349999999999999,0.026699999999999998,0.026750000000000003
2017-02,0.008,0.007950000000000002,-0.0078000000000000005,-0.0076999999999999985,-0.0059,-0.005850000000000001
2017-03,-0.0277,-0.02765,0.0172,0.0173,0.017,0.016900000000000002
2017-04,0.0033,0.0033,0.0022,0.00215,-0.0070999999999999995,-0.007099999999999999
2017-05,-0.061900000000000004,-0.06185,0.029300000000000003,0.029350000000000005,0.0066,0.0067000000000000046
2017-06,0.0124,0.01235,-0.0207,-0.02065,0.0044,0.00435
2017-07,0.0051,0.005150000000000002,0.009899999999999999,0.009850000000000001,0.0139,0.013850000000000005
2017-08,0.0009,0.0009000000000000015,0.0053,0.0052,0.013999999999999999,0.014000000000000004
2017-09,0.023799999999999998,0.023799999999999995,-0.0060999999999999995,-0.006000000000000002,0.0171,0.01715
2017-10,-0.0059,-0.0058999999999999955,0.0026,0.002800000000000004,0.015,0.014950000000000005
2017-11,-0.022799999999999997,-0.0228,0.0101,0.009900000000000003,0.0048,0.004799999999999999
2017-12,0.0196,0.019500000000000007,-0.013000000000000001,-0.01295,0.0097,0.009650000000000002
2018-01,-0.0286,-0.028649999999999995,0.003,0.0029,0.0179,0.0179
2018-02,-0.0182,-0.0181,0.0087,0.0085,-0.0060999999999999995,-0.006000000000000001
2018-03,-0.037000000000000005,-0.03685,0.0181,0.01805,-0.0118,-0.011800000000000001
2018-04,0.044000000000000004,0.0439,-0.0158,-0.015799999999999998,-0.0335,-0.0334
2018-05,-0.054299999999999994,-0.05415,0.0302,0.03005,0.0368,0.03665
2018-06,-0.0066,-0.006600000000000002,0.0165,0.016449999999999996,-0.017,-0.016999999999999998
2018-07,0.022799999999999997,0.0228,-0.0046,-0.004650000000000001,-0.0264,-0.0263
2018-08,-0.029300000000000003,-0.0292,0.0103,0.01025,0.0085,0.0084
2018-09,0.009000000000000001,0.00895,-0.0070999999999999995,-0.007100000000000002,0.0147,0.0148
2018-10,0.039,0.03905,-0.0177,-0.017699999999999994,-0.039599999999999996,-0.03964999999999999
2018-11,-0.0365,-0.036449999999999996,0.012,0.012,-0.0059,-0.005850000000000001
2018-12,0.0429,0.042899999999999994,-0.0027,-0.0027500000000000163,0.0148,0.01475
2019-01,-0.015,-0.014999999999999993,0.0101,0.01015,-0.0447,-0.044700000000000004
2019-02,-0.0364,-0.03634999999999999,0.011899999999999999,0.011850000000000001,0.0106,0.010550000000000002
2019-03,-0.0254,-0.02525,0.0045000000000000005,0.004399999999999999,0.0096,0.009600000000000001
2019-04,-0.0143,-0.0142,0.004699999999999999,0.004749999999999999,-0.038599999999999995,-0.0385
2019-05,-0.015700000000000002,-0.015650000000000004,0.019299999999999998,0.019249999999999996,0.0408,0.04085
2019-06,0.001,0.0010499999999999989,-0.0058,-0.0058,-0.0088,-0.008799999999999999
2019-07,-0.023700000000000002,-0.0237,0.021400000000000002,0.02175,-0.0074,-0.00745
2019-08,-0.023799999999999998,-0.0237,0.0089,0.0087,0.022400000000000003,0.022449999999999998
2019-09,0.033,0.033,-0.0182,-0.018249999999999995,-0.0361,-0.03610000000000001
2019-10,0.0242,0.024150000000000005,0.0039000000000000003,0.0039000000000000007,-0.042800000000000005,-0.0428
2019-11,-0.0197,-0.019699999999999995,0.0016,0.001550000000000001,0.0053,0.005250000000000001
2019-12,0.009399999999999999,0.009399999999999999,-0.0023,-0.002349999999999998,0.0078000000000000005,0.007849999999999996
2020-01,-0.0147,-0.014650000000000003,-0.0022,-0.0021500000000000026,0.0074,0.007349999999999999
2020-02,0.0219,0.021900000000000003,-0.0078000000000000005,-0.007599999999999996,-0.0038,-0.003799999999999998
2020-03,-0.0352,-0.035199999999999995,-0.0167,-0.016599999999999997,0.0436,0.0436
2020-04,-0.07,-0.07,0.036000000000000004,0.035750000000000004,0.0109,0.010899999999999993
2020-05,-0.0739,-0.07385,0.0215,0.021450000000000004,-0.0259,-0.025900000000000006
2020-06,-0.0397,-0.03965,0.0217,0.02195,0.0463,0.04624999999999999
2020-07,-0.0276,-0.027549999999999995,0.0077,0.007750000000000003,0.0679,0.06785
2020-08,-0.0031,-0.00315,0.0034000000000000002,0.003349999999999992,-0.0795,-0.07950000000000002
2020-09,-0.0412,-0.041150000000000006,0.0073,0.0072500000000000064,0.034300000000000004,0.034249999999999996
2020-10,-0.0040999999999999995,-0.004150000000000001,0.0296,0.029500000000000002,0.0045000000000000005,0.0044500000000000026
2020-11,-0.0463,-0.04625000000000001,0.0364,0.03624999999999999,0.010700000000000001,0.010700000000000001
2020-12,0.0313,0.031200000000000002,0.005600000000000001,0.0054499999999999965,-0.025099999999999997,-0.025100000000000004
2021-01,0.0168,0.01675,-0.0113,-0.011099999999999999,-0.048600000000000004,-0.048549999999999996
2021-02,0.066,0.06595000000000001,-0.0052,-0.0052000000000000015,-0.076,-0.07595
2021-03,0.0559,0.055850000000000004,-0.0219,-0.021949999999999997,-0.0304,-0.030350000000000002
2021-04,-0.0101,-0.010100000000000001,0.0123,0.012199999999999999,0.0217,0.02165
2021-05,0.0245,0.0245,-0.0103,-0.01035,-0.0152,-0.015099999999999999
2021-06,-0.0335,-0.03335,0.0152,0.015099999999999999,0.003,0.0029999999999999983
2021-07,0.0354,0.035350000000000006,-0.0004,-0.00035000000000000135,-0.0034000000000000002,-0.003299999999999999
2021-08,-0.0297,-0.029750000000000006,0.0155,0.015449999999999998,-0.0174,-0.017349999999999997
2021-09,0.0167,0.0167,0.001,0.0009999999999999974,0.019799999999999998,0.019750000000000004
2021-10,-0.0068000000000000005,-0.006749999999999999,0.0097,0.009649999999999999,0.025699999999999997,0.02565
2021-11,-0.025699999999999997,-0.0257,-0.0008,-0.0007500000000000007,0.0139,0.013949999999999997
2021-12,0.06269999999999999,0.06249999999999999,-0.0263,-0.02625,0.008100000000000001,0.008099999999999998
2022-01,0.1458,0.1457,-0.0669,-0.06689999999999999,-0.030899999999999997,-0.03094999999999999
2022-02,0.0219,0.021849999999999998,-0.0115,-0.0114,-0.0255,-0.0254
2022-03,-0.0342,-0.03415,0.0132,0.013149999999999997,0.008,0.007950000000000002
2022-04,0.0432,0.04324999999999998,-0.0175,-0.0175,0.015,0.014949999999999991
2022-05,0.008100000000000001,0.008099999999999998,-0.0029,-0.0030000000000000027,0.0177,0.0177
2022-06,0.0319,0.031900000000000005,-0.02,-0.020049999999999985,-0.0141,-0.01415000000000001
2022-07,-0.0557,-0.055799999999999995,0.032799999999999996,0.032799999999999996,-0.0345,-0.03455
2022-08,0.0083,0.008299999999999998,-0.0101,-0.010099999999999994,0.0175,0.017400000000000002
2022-09,0.023,0.023000000000000007,-0.022799999999999997,-0.022750000000000006,0.0144,0.01440000000000001
2022-10,-0.030899999999999997,-0.030850000000000002,0.013300000000000001,0.013350000000000002,-0.0168,-0.016799999999999995
2022-11,0.0049,0.0049000000000000155,-0.0102,-0.0102,-0.0116,-0.01154999999999999
2022-12,0.0694,0.06925,-0.0384,-0.03835,0.042300000000000004,0.042300000000000004
2023-01,-0.0146,-0.014549999999999993,0.0017000000000000001,0.0017500000000000016,-0.0385,-0.038549999999999994
2023-02,0.047400000000000005,0.047400000000000005,-0.0274,-0.027400000000000004,0.011399999999999999,0.011349999999999999
2023-03,-0.0349,-0.03484999999999999,0.0172,0.017199999999999997,-0.0064,-0.006399999999999996
2023-04,0.0316,0.0315,-0.0143,-0.01435,0.0008,0.0007499999999999998
2023-05,-0.0177,-0.01765,0.0085,0.008499999999999997,0.004699999999999999,0.004650000000000001
2023-06,0.0351,0.03515,-0.0104,-0.010399999999999996,0.015700000000000002,0.015749999999999993
2023-07,0.055099999999999996,0.055099999999999996,-0.0253,-0.025299999999999996,-0.003,-0.0029999999999999957
2023-08,0.0345,0.034499999999999996,-0.0158,-0.015750000000000004,-0.0013,-0.0013500000000000022
2023-09,0.08220000000000001,0.08215,-0.028399999999999998,-0.0284,0.0171,0.017150000000000002
2023-10,0.023399999999999997,0.02339999999999999,-0.011000000000000001,-0.011000000000000003,-0.0029,-0.0029
2023-11,-0.048600000000000004,-0.04864999999999999,0.052300000000000006,0.052299999999999985,0.0076,0.007550000000000001
2023-12,-0.015600000000000001,-0.015699999999999992,0.0196,0.0196,-0.0137,-0.013749999999999998
2024-01,0.0407,0.04064999999999999,-0.011399999999999999,-0.011300000000000001,0.0592,0.059149999999999994
2024-02,-0.0005,-0.0005000000000000004,-0.0101,-0.010099999999999994,0.053899999999999997,0.0538
2024-03,0.051699999999999996,0.051699999999999996,-0.0064,-0.006450000000000001,0.0256,0.025650000000000003
2024-04,0.047400000000000005,0.04744999999999999,-0.0263,-0.02635,-0.0298,-0.02985
2024-05,0.022099999999999998,0.0221,-0.011399999999999999,-0.0114,0.0212,0.02105
2024-06,-0.0206,-0.020499999999999997,0.0086,0.008600000000000002,-0.0064,-0.0064
2024-07,0.006,0.00605,-0.0096,-0.009650000000000006,-0.0359,-0.03584999999999999
2024-08,-0.0582,-0.05815000000000001,0.0452,0.0451,-0.022799999999999997,-0.0228
2024-09,-0.0018,-0.00185,0.015,0.01495,-0.011399999999999999,-0.011349999999999999
2024-10,0.0169,0.016849999999999997,-0.015,-0.014949999999999998,0.0084,0.008349999999999996
2024-11,0.028399999999999998,0.028300000000000002,-0.0109,-0.010899999999999996,0.024399999999999998,0.024399999999999998
2024-12,0.023399999999999997,0.023450000000000002,0.0085,0.008500000000000002,-0.013000000000000001,-0.01295
2025-01,0.0042,0.004200000000000002,-0.0109,-0.01095,-0.005699999999999999,-0.005749999999999998
2025-02,0.0255,0.025349999999999998,-0.0076,-0.00745,-0.0152,-0.0152
2025-03,0.0416,0.041499999999999995,-0.025099999999999997,-0.025050000000000003,0.015300000000000001,0.015200000000000002
2025-04,-0.0545,-0.05445000000000001,0.0321,0.032049999999999995,-0.0066,-0.006549999999999993
2025-05,0.0096,0.009649999999999999,-0.0003,-0.00034999999999999615,0.009899999999999999,0.00995
2025-06,-0.0225,-0.022450000000000005,0.0155,0.015449999999999998,0.009300000000000001,0.00935
2025-07,0.04650000000000001,0.04635,-0.0292,-0.029150000000000002,-0.018000000000000002,-0.018
2025-08,0.046900000000000004,0.0469,-0.0263,-0.026249999999999996,0.0088,0.008800000000000016
2025-09,0.018799999999999997,0.018799999999999997,-0.019299999999999998,-0.019249999999999996,0.0069,0.006949999999999998
2025-10,-0.027200000000000002,-0.0272,0.0045000000000000005,0.0045000000000000005,0.028999999999999998,0.029049999999999996
2025-11,0.0637,0.06355,-0.013600000000000001,-0.013600000000000003,-0.0172,-0.0171
2025-12,0.04190000000000001,0.041800000000000004,-0.033,-0.03305,-0.0134,-0.013300000000000001
2026-01,0.0513,0.051250000000000004,-0.0547,-0.05470000000000001,0.051,0.050949999999999995
2026-02,0.052300000000000006,0.05224999999999999,-0.042,-0.042050000000000004,0.0695,0.0695
2026-03,-0.0085,-0.008550000000000002,0.0045000000000000005,0.00449999999999999,-0.0681,-0.06805000000000001
2026-04,-0.0346,-0.03459999999999999,-0.021099999999999997,-0.02105,0.14300000000000002,0.14295
2026-05,0.015700000000000002,0.015750000000000004,-0.0369,-0.036800000000000006,0.029300000000000003,0.029300000000000003
2026-06,0.0069,0.00695,0.0281,0.02795,0.0273,0.027299999999999998
2026-07,0.0554,0.05539999999999999,-0.049800000000000004,-0.04970000000000001,-0.18280000000000002,-0.1827
