Date,M,V,P,VP,BV,BP,BVP,Mom,BMom,VM,VPM,VPM_intersection,BVM,BVPM,BVPM_intersection
2007-11,-0.0195,-0.030375,-0.021775000000000006,-0.02035,-0.025975,-0.0016750000000000003,-0.0161,-0.05115,-0.0546,-0.0407625,-0.03443333333333334,-0.035750000000000004,-0.040287500000000004,-0.02741666666666667,-0.03535
2007-12,-0.037200000000000004,-0.016975,-0.02875,0.030499999999999996,-0.0012750000000000053,-0.019975000000000007,0.07139999999999999,-0.05045,-0.0379,-0.0337125,-0.032058333333333335,-0.009975000000000003,-0.019587500000000004,-0.01971666666666667,0.016749999999999994
2008-01,-0.046900000000000004,-0.037025,-0.050075,-0.0581,-0.037775,-0.040575,-0.06,-0.060700000000000004,-0.0799,-0.0488625,-0.049266666666666674,-0.0594,-0.0588375,-0.05275,-0.06995
2008-02,0.0114,0.012450000000000001,0.0101625,-0.0238,0.001749999999999998,-0.009775,-0.0626,0.03269999999999999,0.0278,0.022574999999999998,0.0184375,0.004449999999999996,0.014774999999999998,0.006591666666666665,-0.017400000000000002
2008-03,-0.0354,-0.011525,-0.010362500000000002,0.01495,-0.031025,-0.02075,-0.0236,-0.0068000000000000005,-0.013500000000000002,-0.0091625,-0.009562500000000002,0.004075,-0.0222625,-0.021758333333333334,-0.01855
2008-04,0.064,0.023799999999999998,0.0148375,-0.007800000000000001,0.04915,0.031625,0.0184,0.0038000000000000013,0.024300000000000002,0.0138,0.014145833333333335,-0.002,0.036725,0.035025,0.02135
2008-05,0.022099999999999998,0.047875,0.038875,0.0713,0.0499,0.03755,0.1157,0.007899999999999999,0.0059,0.0278875,0.03155,0.0396,0.0279,0.031116666666666667,0.0608
2008-06,-0.06440000000000001,-0.029325,-0.0373,-0.0018,-0.041475,-0.037474999999999994,-0.0026,-0.03675,-0.04019999999999999,-0.0330375,-0.034458333333333334,-0.019275,-0.0408375,-0.03971666666666666,-0.021399999999999995
2008-07,-0.0297,-0.02085,-0.019387499999999995,0.007600000000000001,-0.004650000000000001,0.004575000000000001,0.0379,-0.03195,-0.0412,-0.0264,-0.024062499999999997,-0.012174999999999998,-0.022925,-0.013758333333333332,-0.0016499999999999987
2008-08,-0.0423,-0.0653625,-0.0719125,-0.0937,-0.038925,-0.038875,-0.052300000000000006,-0.03515,-0.0191,-0.05025625,-0.057475,-0.06442500000000001,-0.0290125,-0.0323,-0.0357
2008-09,-0.1035,-0.09407499999999999,-0.11735000000000001,-0.11955,-0.1162,-0.137675,-0.1663,-0.08945,-0.1057,-0.0917625,-0.10029166666666667,-0.10450000000000001,-0.11095,-0.11985833333333333,-0.136
2008-10,-0.13470000000000001,-0.11565,-0.1155375,-0.1254,-0.152175,-0.10874999999999999,-0.1263,-0.08135,-0.08990000000000001,-0.0985,-0.10417916666666667,-0.10337500000000001,-0.1210375,-0.11694166666666665,-0.1081
2008-11,0.0007999999999999999,0.034987500000000005,0.04263750000000001,0.05725,0.05745,0.049425000000000004,0.1373,0.057999999999999996,0.0555,0.04649375,0.04520833333333333,0.057624999999999996,0.056475,0.054125,0.0964
2008-12,0.0857,0.12891249999999999,0.12447500000000002,0.19365,0.14925,0.135475,0.2186,0.09985000000000001,0.10980000000000001,0.11438124999999999,0.11774583333333333,0.14675,0.129525,0.13150833333333334,0.1642
2009-01,-0.065,-0.06380000000000001,-0.0732875,-0.11045,-0.09327500000000001,-0.08965000000000001,-0.13970000000000002,-0.053200000000000004,-0.07730000000000001,-0.05850000000000001,-0.06342916666666668,-0.08182500000000001,-0.08528750000000002,-0.08674166666666668,-0.10850000000000001
2009-02,-0.1192,-0.13306249999999997,-0.14397500000000002,-0.1782,-0.12129999999999999,-0.12945,-0.1684,-0.1266,-0.1325,-0.12983124999999998,-0.13454583333333334,-0.15239999999999998,-0.1269,-0.12775,-0.15045
2009-03,0.013200000000000002,0.05280000000000001,0.027437499999999997,0.08605,0.048975,-0.005275,0.053,-0.027350000000000003,-0.062400000000000004,0.012725000000000002,0.017629166666666668,0.02935,-0.006712500000000003,-0.006233333333333336,-0.004700000000000003
2009-04,0.0806,0.0608375,0.0611125,0.08095,0.07405,0.0697,0.0901,0.0075,0.0074,0.03416875,0.04315,0.044225,0.040725000000000004,0.05038333333333333,0.04875
2009-05,0.10890000000000001,0.1216125,0.13202500000000003,0.1386,0.099925,0.0964,0.0478,0.08135,0.0746,0.10148125,0.1116625,0.109975,0.08726249999999999,0.09030833333333332,0.061200000000000004
2009-06,0.0286,0.06795,0.0652375,0.1039,0.027824999999999996,0.02085,0.0255,0.037149999999999996,0.026699999999999998,0.05255,0.056779166666666665,0.070525,0.027262499999999995,0.025124999999999998,0.026099999999999998
2009-07,0.0407,0.03325,0.052425,0.048749999999999995,0.04925,0.073325,0.1059,0.0199,0.0116,0.026575,0.03519166666666667,0.034324999999999994,0.030425,0.044724999999999994,0.05875
2009-08,0.034100000000000005,0.0562625,0.05109999999999999,0.0734,0.018825,0.020525,0.0078000000000000005,0.04495,0.0302,0.05060625,0.05077083333333333,0.059175000000000005,0.0245125,0.023183333333333334,0.019
2009-09,-0.0083,-0.02445,-0.0077875,-0.03805,-0.02255,-0.007925000000000001,-0.042300000000000004,0.0058,0.0052,-0.009325,-0.008812500000000001,-0.016125,-0.008675,-0.008425,-0.018550000000000004
2009-10,-0.0229,-0.012400000000000001,-0.003487500000000001,0.029599999999999998,-0.008300000000000002,0.005799999999999999,0.049699999999999994,-0.027950000000000003,-0.027000000000000003,-0.020175000000000002,-0.0146125,0.0008249999999999976,-0.017650000000000002,-0.009833333333333335,0.011349999999999996
2009-11,-0.02,-0.0745,-0.05037499999999999,-0.06915,-0.059250000000000004,-0.022625,-0.0365,-0.060250000000000005,-0.042300000000000004,-0.067375,-0.06170833333333333,-0.06470000000000001,-0.050775,-0.04139166666666667,-0.039400000000000004
2009-12,0.0023,0.0458875,0.0353,0.10665,0.06267500000000001,0.046375,0.1391,0.02935,0.0575,0.03761875,0.036845833333333335,0.068,0.0600875,0.055516666666666666,0.0983
2010-01,0.023399999999999997,0.03835,0.022475000000000002,0.009050000000000002,0.03409999999999999,0.00715,-0.025099999999999997,0.0144,-0.008100000000000001,0.026375000000000003,0.025075,0.011725000000000001,0.012999999999999994,0.011049999999999997,-0.0166
2010-02,0.0076,0.004237499999999999,0.0103,0.0011000000000000003,-0.006925,0.0031750000000000007,-0.0213,0.00085,-0.0019,0.0025437499999999996,0.005129166666666666,0.0009750000000000002,-0.0044125,-0.001883333333333333,-0.0116
2010-03,0.048400000000000006,0.0966625,0.07443749999999999,0.11945,0.08615,0.05942499999999999,0.0967,0.06545,0.0633,0.08105625,0.07884999999999999,0.09245,0.074725,0.069625,0.07999999999999999
2010-04,0.0054,0.054537499999999996,0.03875,0.07865,0.020125000000000004,0.007175000000000002,0.039900000000000005,0.029650000000000003,-0.0039000000000000003,0.04209375,0.04097916666666667,0.054150000000000004,0.008112500000000002,0.007800000000000001,0.018000000000000002
2010-05,-0.07919999999999999,-0.1031125,-0.08151249999999999,-0.11535,-0.10892500000000001,-0.090275,-0.1346,-0.08710000000000001,-0.0929,-0.09510625,-0.090575,-0.10122500000000001,-0.1009125,-0.09736666666666666,-0.11374999999999999
2010-06,-0.0063,-0.0298,-0.0171875,-0.04575,-0.032924999999999996,-0.018625,-0.0435,-0.01575,-0.0231,-0.022775,-0.0209125,-0.03075,-0.028012499999999996,-0.02488333333333333,-0.033299999999999996
2010-07,0.0295,0.0107125,0.016425000000000002,-0.0004999999999999987,0.018225,0.02555,0.018000000000000002,0.03475,0.0481,0.02273125,0.020629166666666667,0.017125,0.0331625,0.030625,0.033049999999999996
2010-08,-0.026,-0.034437499999999996,-0.016325,-0.0054,-0.024175000000000002,-0.0010000000000000009,0.0179,-0.03535,-0.0269,-0.03489375,-0.028704166666666666,-0.020375,-0.0255375,-0.017358333333333333,-0.0045000000000000005
2010-09,0.04700000000000001,0.036437500000000005,0.030162500000000002,0.03265,0.03805,0.024475000000000004,0.0333,0.05360000000000001,0.057800000000000004,0.04501875000000001,0.040066666666666674,0.043125000000000004,0.047925,0.040108333333333336,0.04555000000000001
2010-10,0.0124,-0.004425000000000002,0.0012749999999999988,0.0017500000000000016,0.021625,0.01915,0.0363,-0.003599999999999999,0.0143,-0.0040125000000000004,-0.0022500000000000007,-0.0009249999999999987,0.0179625,0.018358333333333334,0.0253
2010-11,0.019799999999999998,0.032100000000000004,0.023024999999999997,0.0294,0.017974999999999998,0.01065,0.008,0.02205,0.0134,0.027075000000000002,0.025724999999999998,0.025724999999999998,0.0156875,0.014008333333333333,0.010700000000000001
2010-12,0.0756,0.09633749999999999,0.0828,0.0691,0.07345,0.053700000000000005,0.015300000000000001,0.09595000000000001,0.0791,0.09614375,0.09169583333333335,0.082525,0.07627500000000001,0.06875,0.047200000000000006
2011-01,0.0041,0.0248625,0.011725,0.019299999999999998,0.0034750000000000007,0.003025,0.0154,0.0225,0.0108,0.02368125,0.019695833333333333,0.0209,0.007137500000000001,0.005766666666666667,0.0131
2011-02,0.048400000000000006,0.054225,0.052575000000000004,0.04240000000000001,0.047950000000000007,0.0553,0.049800000000000004,0.0529,0.0479,0.0535625,0.053233333333333334,0.047650000000000005,0.047925,0.050383333333333336,0.048850000000000005
2011-03,-0.0866,-0.051625,-0.06987499999999999,-0.027349999999999996,-0.0884,-0.09054999999999999,-0.06849999999999999,-0.07335,-0.0696,-0.0624875,-0.06495,-0.05035,-0.079,-0.08285,-0.06905
2011-04,0.0078000000000000005,-0.0092375,0.0014875,-0.00675,0.001775,0.00455,0.0151,0.016399999999999998,0.0276,0.0035812499999999994,0.002883333333333333,0.004824999999999999,0.0146875,0.011308333333333332,0.02135
2011-05,-0.016200000000000003,-0.029399999999999996,-0.019424999999999998,-0.017099999999999997,-0.01745,-0.019874999999999997,0.008,-0.014849999999999999,-0.0128,-0.022125,-0.021224999999999997,-0.015974999999999996,-0.015125,-0.016708333333333332,-0.0024000000000000002
2011-06,0.0252,0.047125,0.0437125,0.038,0.0365,0.029500000000000002,0.0195,0.030399999999999996,0.0181,0.0387625,0.0404125,0.034199999999999994,0.027299999999999998,0.028033333333333337,0.0188
2011-07,0.0403,0.041012499999999986,0.0444375,0.0372,0.039875,0.03025,0.0259,0.048350000000000004,0.055,0.04468124999999999,0.044599999999999994,0.042775,0.0474375,0.041708333333333326,0.04045
2011-08,-0.075,-0.042824999999999995,-0.044175,-0.053500000000000006,-0.06195,-0.05345,-0.063,-0.07225,-0.10339999999999999,-0.05753749999999999,-0.05308333333333334,-0.062875,-0.082675,-0.07293333333333334,-0.0832
2011-09,-0.0046,0.011837499999999999,-1.2500000000000358e-05,0.0127,0.030324999999999998,0.014824999999999998,0.057999999999999996,-0.0344,-0.0336,-0.01128125,-0.0075250000000000004,-0.01085,-0.0016375,0.0038499999999999993,0.012199999999999999
2011-10,-0.011899999999999999,-0.023137500000000002,-0.010624999999999999,0.0151,-0.01535,0.0040750000000000005,0.053,-0.01155,-0.0008,-0.01734375,-0.015104166666666667,0.0017750000000000005,-0.008075,-0.004025,0.026099999999999998
2011-11,-0.0378,-0.018475,-0.033912500000000005,-0.03315,-0.035625000000000004,-0.039175,-0.0533,-0.0295,-0.0421,-0.0239875,-0.027295833333333335,-0.031325,-0.0388625,-0.03896666666666667,-0.0477
2011-12,0.0125,0.030725000000000002,0.027237499999999998,0.04535,0.024,0.01745,0.0462,0.02515,0.018799999999999997,0.0279375,0.02770416666666667,0.035250000000000004,0.0214,0.02008333333333333,0.0325
2012-01,0.042800000000000005,0.06751250000000002,0.03560000000000001,0.051100000000000007,0.03155,0.005549999999999999,-0.0174,0.0445,0.0138,0.05600625000000001,0.04920416666666668,0.0478,0.022675,0.016966666666666668,-0.0017999999999999995
2012-02,0.035,0.010825000000000001,0.00945,-0.00375,-0.0034500000000000017,-0.003575,-0.060700000000000004,-0.0142,-0.013300000000000001,-0.0016874999999999998,0.0020250000000000003,-0.008975,-0.008375,-0.006775000000000001,-0.037000000000000005
2012-03,0.0141,0.0168875,0.0267625,0.011549999999999998,0.0007000000000000001,0.002975,-0.0208,0.0295,0.0308,0.02319375,0.02438333333333333,0.020524999999999998,0.01575,0.011491666666666666,0.005000000000000001
2012-04,-0.0178,-0.015587500000000002,0.0043625,0.0037,-0.026100000000000005,-0.008924999999999999,0.0032,0.0119,-0.005699999999999999,-0.0018437500000000008,0.0002249999999999995,0.0078000000000000005,-0.0159,-0.013574999999999999,-0.0012499999999999996
2012-05,-0.084,-0.09630000000000001,-0.0784125,-0.079,-0.090375,-0.07005,-0.0524,-0.07300000000000001,-0.057800000000000004,-0.08465,-0.08257083333333333,-0.07600000000000001,-0.0740875,-0.07274166666666666,-0.0551
2012-06,0.0471,0.059725,0.041075,0.06665,0.065925,0.0387,0.0726,0.0474,0.0499,0.0535625,0.0494,0.057025,0.0579125,0.05150833333333333,0.06125
2012-07,-0.0183,-0.0744625,-0.0512875,-0.14880000000000002,-0.11645,-0.071025,-0.2464,0.00945,0.0218,-0.03250625,-0.038766666666666665,-0.06967500000000001,-0.047325,-0.055225,-0.11230000000000001
2012-08,-0.0064,-0.0330375,-0.021150000000000002,-0.0531,-0.037825,-0.017225,-0.052000000000000005,0.007299999999999999,0.011899999999999999,-0.012868749999999998,-0.015629166666666666,-0.0229,-0.012962499999999998,-0.014383333333333333,-0.020050000000000002
2012-09,0.0228,0.027674999999999998,0.018299999999999997,0.02985,0.037225,0.0228,0.0475,0.025750000000000002,0.0279,0.0267125,0.023908333333333334,0.027800000000000002,0.0325625,0.029308333333333336,0.0377
2012-10,-0.0189,-0.0218,-0.0173875,-0.018,-0.020075000000000003,-0.021,-0.0128,-0.0163,-0.028999999999999998,-0.019049999999999997,-0.018495833333333333,-0.01715,-0.0245375,-0.02335833333333333,-0.0209
2012-11,0.0172,0.0346,0.0288625,0.0768,0.04625,0.04165,0.1268,0.014199999999999999,0.0169,0.024399999999999998,0.025887500000000004,0.0455,0.031575,0.03493333333333334,0.07185
2012-12,0.038400000000000004,0.09317500000000001,0.0403875,0.10005,0.12687500000000002,0.045700000000000005,0.1589,0.026550000000000004,0.037200000000000004,0.059862500000000006,0.05337083333333333,0.0633,0.08203750000000001,0.06992500000000001,0.09805000000000001
2013-01,0.0378,0.0379125,0.0302125,-0.0038499999999999993,0.028650000000000002,0.010599999999999997,-0.0623,0.065,0.0418,0.05145625,0.044375,0.030575,0.035225,0.027016666666666665,-0.010250000000000002
2013-02,0.0286,0.026725000000000002,0.0284875,0.0179,0.028650000000000002,0.030474999999999995,-0.0043,0.0377,0.0392,0.0322125,0.030970833333333333,0.0278,0.033925,0.032775,0.01745
2013-03,0.055,0.056549999999999996,0.06938749999999999,0.049049999999999996,0.034875,0.048275,0.0525,0.10615,0.0707,0.08134999999999999,0.07736249999999999,0.0776,0.0527875,0.05128333333333333,0.0616
2013-04,0.0895,0.11143750000000001,0.1062625,0.15465,0.142175,0.134675,0.244,0.12419999999999999,0.11779999999999999,0.11781875,0.11396666666666666,0.139425,0.12998749999999998,0.13154999999999997,0.1809
2013-05,-0.053,-0.046725,-0.0243125,0.0291,-0.029525000000000003,-0.0007250000000000017,0.0545,-0.08275,-0.075,-0.0647375,-0.05126250000000001,-0.026825,-0.0522625,-0.035083333333333334,-0.010249999999999999
2013-06,0.0083,-0.014487500000000002,-0.011187500000000001,-0.023500000000000004,0.022600000000000002,0.008374999999999999,-0.003,-0.025350000000000004,0.0231,-0.019918750000000002,-0.017008333333333337,-0.024425000000000002,0.022850000000000002,0.018025,0.01005
2013-07,0.014199999999999999,0.028874999999999998,0.026787500000000002,0.0142,0.018525,0.01925,0.0173,0.0416,0.0148,0.0352375,0.032420833333333336,0.0279,0.0166625,0.017525000000000002,0.016050000000000002
2013-08,-0.0255,-0.0188875,-0.024524999999999998,-0.01025,-0.02275,-0.032125,-0.0076,-0.042550000000000004,-0.034300000000000004,-0.030718750000000003,-0.028654166666666665,-0.026400000000000003,-0.028525000000000002,-0.029725,-0.020950000000000003
2013-09,0.08789999999999999,0.09887499999999999,0.0879125,0.07980000000000001,0.0863,0.0766,0.06,0.13574999999999998,0.1112,0.11731249999999999,0.1075125,0.107775,0.09875,0.09136666666666667,0.0856
2013-10,-0.0023,-0.0035375000000000003,-0.003125,-0.00785,-0.01525,-0.008450000000000001,-0.0298,-0.01105,-0.0109,-0.007293750000000001,-0.005904166666666666,-0.00945,-0.013075,-0.011533333333333333,-0.02035
2013-11,0.0108,0.0042250000000000005,0.0038874999999999995,-0.013349999999999999,0.013425000000000001,0.009675,-0.0075,0.00775,0.02,0.0059875,0.0052875000000000005,-0.0027999999999999995,0.0167125,0.014366666666666666,0.00625
2013-12,0.008,0.0143625,0.0183,0.03560000000000001,0.016725000000000004,0.016775,0.049400000000000006,0.01735,0.0128,0.015856250000000002,0.016670833333333333,0.026475000000000005,0.014762500000000001,0.015433333333333334,0.031100000000000003
2014-01,-0.026600000000000002,-0.004662500000000002,0.0075125,0.0129,-0.036425,-0.018600000000000002,-0.011699999999999999,-0.017449999999999997,-0.043899999999999995,-0.01105625,-0.004866666666666666,-0.0022749999999999984,-0.0401625,-0.032975,-0.0278
2014-02,-0.005600000000000001,-0.015337499999999997,-0.009312500000000001,-0.02105,-0.0026249999999999997,0.01115,0.0116,-0.02785,-0.0077,-0.02159375,-0.017499999999999998,-0.02445,-0.0051625,0.00027500000000000034,0.0019499999999999995
2014-03,-0.0116,-0.0042375,-0.0127375,-0.0169,-0.010725,-0.01985,-0.0155,-0.02055,-0.0268,-0.012393749999999999,-0.012508333333333335,-0.018725,-0.0187625,-0.019125,-0.021150000000000002
2014-04,-0.0233,-0.024200000000000006,-0.010074999999999999,-0.0129,-0.015849999999999996,-0.004649999999999999,0.0132,-0.03505,-0.0395,-0.029625000000000002,-0.02310833333333333,-0.023975,-0.027674999999999998,-0.02,-0.01315
2014-05,0.0379,0.033425,0.03755,0.0373,0.048675,0.048825,0.056299999999999996,0.02785,0.024,0.0306375,0.03294166666666667,0.032575,0.0363375,0.0405,0.04015
2014-06,0.0576,0.0713,0.06255000000000001,0.061200000000000004,0.0635,0.053,0.0507,0.07415000000000001,0.0602,0.07272500000000001,0.06933333333333334,0.06767500000000001,0.06185,0.0589,0.05545
2014-07,0.0077,0.007975,0.0201875,0.02305,0.01015,0.026250000000000002,0.0564,0.03185,0.032,0.0199125,0.020004166666666667,0.027450000000000002,0.021075,0.0228,0.0442
2014-08,-0.0199,0.0010500000000000004,-0.008400000000000001,-0.004300000000000001,-0.007049999999999999,-0.0233,-0.015600000000000001,0.005199999999999999,-0.0084,0.0031249999999999997,-0.0007166666666666672,0.000449999999999999,-0.007724999999999999,-0.012916666666666667,-0.012
2014-09,-0.0105,-0.025862500000000004,-0.022525000000000003,-0.03595,-0.030975,-0.02255,-0.045700000000000005,-0.01855,-0.0121,-0.022206250000000004,-0.022312500000000002,-0.027250000000000003,-0.0215375,-0.021875000000000002,-0.028900000000000002
2014-10,-0.0213,-0.0339,-0.030162499999999995,-0.03585,-0.02725,-0.014925,-0.0329,-0.03165,-0.0151,-0.032775,-0.031904166666666664,-0.03375,-0.021175,-0.01909166666666667,-0.024
2014-11,-0.0005,-0.0113375,-0.0198125,-0.05160000000000001,-0.011800000000000001,-0.03125,-0.10980000000000001,-0.0125,-0.0106,-0.01191875,-0.01455,-0.03205,-0.011200000000000002,-0.017883333333333334,-0.060200000000000004
2014-12,-0.0085,0.0009250000000000009,-0.0022625,-0.0055,-0.012275000000000001,-0.013400000000000002,-0.0127,0.0026500000000000004,-0.0034999999999999996,0.0017875000000000007,0.0004375000000000004,-0.0014249999999999996,-0.0078875,-0.009725000000000001,-0.0081
2015-01,0.027999999999999997,0.041575,0.05072499999999999,0.0701,0.04945,0.06705,0.098,0.040400000000000005,0.0548,0.0409875,0.044233333333333326,0.05525,0.052125000000000005,0.057100000000000005,0.0764
2015-02,0.0542,0.05679999999999999,0.0342625,0.0339,0.08437499999999998,0.04455,0.0406,0.020050000000000002,0.0318,0.038424999999999994,0.037037499999999994,0.026975,0.058087499999999986,0.05357499999999999,0.036199999999999996
2015-03,0.019,-0.0022,0.0143375,0.003,-0.00955,0.004075,-0.0074,0.01925,0.0206,0.008525,0.0104625,0.011125,0.005525,0.0050416666666666665,0.0066
2015-04,0.0349,0.0601125,0.0376125,0.06415,0.0868,0.04565,0.09960000000000001,0.0165,0.0052,0.03830625,0.038075000000000005,0.040325,0.046,0.04588333333333334,0.0524
2015-05,0.0089,0.015437500000000002,0.0020750000000000005,0.013500000000000002,0.022375000000000003,0.004600000000000001,0.016200000000000003,-0.0008,-0.0016,0.007318750000000001,0.005570833333333334,0.006350000000000001,0.010387500000000001,0.008458333333333333,0.007300000000000001
2015-06,-0.0068000000000000005,0.0034750000000000002,0.0160125,0.012450000000000001,-0.014875,0.0033,0.0064,0.0086,-0.0053,0.0060375,0.0093625,0.010525,-0.0100875,-0.005624999999999999,0.0005500000000000001
2015-07,0.0092,0.002724999999999999,0.017974999999999998,0.007450000000000002,0.019525,0.033324999999999994,0.0379,0.005200000000000001,-0.0029,0.0039625,0.008633333333333331,0.006325000000000001,0.0083125,0.016649999999999998,0.0175
2015-08,-0.053,-0.041187499999999995,-0.04043750000000001,-0.0312,-0.047125,-0.04425,-0.0232,-0.0484,-0.056299999999999996,-0.04479374999999999,-0.04334166666666667,-0.0398,-0.051712499999999995,-0.049225,-0.039749999999999994
2015-09,-0.0621,-0.0443875,-0.0547375,-0.046650000000000004,-0.06442500000000001,-0.08485000000000001,-0.0791,-0.05295,-0.0702,-0.04866875,-0.05069166666666667,-0.0498,-0.0673125,-0.07315833333333334,-0.07465
2015-10,0.0926,0.0707125,0.081125,0.07405,0.09234999999999999,0.10497500000000001,0.0754,0.06035,0.0851,0.06553125,0.07072916666666668,0.06720000000000001,0.088725,0.09414166666666667,0.08024999999999999
2015-11,-0.0016,-0.0021625000000000004,0.00455,0.012199999999999999,-0.020325000000000003,-0.012325,0.0037,0.015,-0.0,0.006418749999999999,0.005795833333333333,0.0136,-0.010162500000000001,-0.010883333333333333,0.00185
2015-12,0.0043,0.009049999999999999,0.016225,0.0349,0.018325,0.0248,0.061399999999999996,0.01705,0.0163,0.013049999999999999,0.014108333333333334,0.025974999999999998,0.0173125,0.01980833333333333,0.038849999999999996
2016-01,-0.0757,-0.07694999999999999,-0.051425,-0.035199999999999995,-0.08205,-0.03225,0.0039000000000000003,-0.05885,-0.049699999999999994,-0.06789999999999999,-0.06240833333333332,-0.047025,-0.06587499999999999,-0.05466666666666666,-0.022899999999999997
2016-02,-0.019200000000000002,-0.030275000000000003,-0.008537500000000002,-0.0126,-0.037575,0.0006000000000000014,-0.0036,-0.01135,-0.0073,-0.0208125,-0.016720833333333334,-0.011975,-0.0224375,-0.014758333333333332,-0.00545
2016-03,0.0508,0.0461,0.0544875,0.04239999999999999,0.0372,0.03365,0.025099999999999997,0.07594999999999999,0.049,0.061024999999999996,0.058845833333333326,0.05917499999999999,0.0431,0.03995,0.03705
2016-04,0.0515,0.051387499999999996,0.042499999999999996,0.03725,0.061549999999999994,0.053000000000000005,0.0642,0.04305,0.053,0.04721875,0.04564583333333333,0.04015,0.05727499999999999,0.055850000000000004,0.0586
2016-05,-0.0103,-0.015224999999999999,-0.0144,-0.013099999999999997,-0.021175,-0.018049999999999997,-0.036699999999999997,0.0048,0.0002,-0.0052125,-0.008275,-0.004149999999999999,-0.0104875,-0.013008333333333332,-0.01825
2016-06,-0.024500000000000004,-0.015637499999999995,-0.004850000000000001,0.02475,-0.03232499999999999,0.0028750000000000026,0.0362,0.022850000000000002,0.0297,0.0036062500000000035,0.0007875000000000023,0.0238,-0.001312499999999996,8.333333333333688e-05,0.03295
2016-07,0.0674,0.07695,0.0538125,0.0477,0.0742,0.0491,0.0294,0.0242,0.0197,0.050575,0.05165416666666667,0.035949999999999996,0.04695,0.04766666666666666,0.02455
2016-08,-0.011499999999999998,0.017375,-0.007712499999999999,0.02185,0.039275000000000004,-0.006750000000000001,0.025099999999999997,-0.0617,-0.0764,-0.022162499999999998,-0.01734583333333333,-0.019925,-0.018562499999999996,-0.014624999999999997,-0.02565
2016-09,0.026899999999999997,0.028275,0.047812499999999994,0.04815,0.00935,0.030449999999999998,0.0393,0.0653,0.0509,0.046787499999999996,0.047129166666666666,0.056725,0.030125,0.030233333333333334,0.0451
2016-10,0.0162,0.034,0.0192,0.0117,0.029475,0.00945,0.0005,-0.0005,-0.0013,0.01675,0.017566666666666664,0.0056,0.014087500000000001,0.012541666666666666,-0.00039999999999999996
2016-11,-0.0387,-0.011949999999999999,-0.041975,-0.0338,-0.0024749999999999998,-0.046875,-0.0385,-0.07565,-0.0755,-0.0438,-0.04319166666666666,-0.054724999999999996,-0.0389875,-0.04161666666666666,-0.056999999999999995
2016-12,0.013800000000000002,0.03125,0.034025,0.0708,0.020075000000000003,0.027625,0.048,0.0056,0.0011,0.018425,0.023624999999999997,0.0382,0.010587500000000001,0.01626666666666667,0.02455
2017-01,0.0387,0.037762500000000004,0.030587500000000004,0.009000000000000001,0.027674999999999998,0.019925,-0.003,0.062400000000000004,0.060700000000000004,0.05008125000000001,0.043583333333333335,0.0357,0.044187500000000005,0.0361,0.02885
2017-02,0.011699999999999999,0.03323749999999999,0.028712500000000002,0.0452,0.015875,0.0127,0.0262,0.0216,0.0072,0.027418749999999995,0.027849999999999996,0.0334,0.0115375,0.011925,0.0167
2017-03,0.0087,-0.0015624999999999997,0.013749999999999998,0.0016,-0.0073999999999999995,0.011449999999999998,0.0033,0.025,0.018600000000000002,0.01171875,0.012395833333333333,0.013300000000000001,0.005600000000000001,0.00755,0.010950000000000001
2017-04,0.013000000000000001,0.002,0.0083125,0.0023499999999999997,0.0084,0.0157,0.0174,0.003200000000000001,0.011200000000000002,0.0026000000000000007,0.004504166666666668,0.0027750000000000006,0.0098,0.011766666666666667,0.0143
2017-05,0.030100000000000002,0.0021875,0.0366,0.008199999999999999,-0.002425000000000001,0.041925000000000004,0.0253,0.0477,0.026600000000000002,0.02494375,0.028829166666666666,0.02795,0.012087500000000001,0.022033333333333335,0.02595
2017-06,0.012299999999999998,0.017225,0.0072749999999999985,-0.011500000000000002,0.027274999999999997,0.0078,0.0178,0.0208,0.02,0.0190125,0.0151,0.004649999999999999,0.0236375,0.018358333333333334,0.0189
2017-07,0.024,0.03405,0.0335875,0.03715,0.0181,0.016775,0.0181,0.033100000000000004,0.0217,0.033575,0.03357916666666667,0.035125,0.0199,0.018858333333333335,0.0199
2017-08,0.0039,0.013249999999999998,0.012825,0.0033,-0.0030749999999999996,0.007575,0.0126,0.019750000000000004,0.0034999999999999996,0.0165,0.015275000000000002,0.011525000000000002,0.00021250000000000002,0.0026666666666666666,0.00805
2017-09,0.018000000000000002,0.0233875,0.013787500000000001,0.007499999999999999,0.017075,0.0005999999999999994,-0.0111,0.0275,0.0263,0.02544375,0.021558333333333332,0.017499999999999998,0.0216875,0.014658333333333334,0.0076
2017-10,0.0421,0.03945,0.040925,0.0634,0.031225000000000003,0.03445,0.03,0.0422,0.050499999999999996,0.040825,0.04085833333333334,0.0528,0.040862499999999996,0.038725,0.040249999999999994
2017-11,0.0268,0.014062500000000002,0.026412500000000002,0.013900000000000003,0.006824999999999998,0.011124999999999996,-0.037000000000000005,0.027200000000000002,0.0231,0.020631250000000004,0.022558333333333336,0.020550000000000002,0.014962499999999998,0.01368333333333333,-0.006950000000000003
2017-12,0.0138,0.0284125,0.008237499999999998,-0.001999999999999999,0.026099999999999998,-0.014675,-0.0169,0.0239,0.0075,0.02615625,0.020183333333333334,0.010950000000000001,0.0168,0.0063083333333333325,-0.004699999999999999
